DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_particles;nominal_dose_particles_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_particles;measured_dose_particles_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_contamination_screened_y_n;particle_cleaning_y_n;solvent_rinse;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;polymer_type;shape;size_length_mm_nominal_mean;size_length_mm_nominal_SD;size_length_mm_nominal_min;size_length_mm_nominal_max;size_length_mm_measured_mean;size_length_mm_measured_SD;size_length_mm_measured_min;size_length_mm_measured_max;size_width_mm_nominal_mean;size_width_mm_nominal_SD;size_width_mm_nominal_min;size_width_mm_nominal_max;size_width_mm_measured_mean;size_width_mm_measured_SD;size_width_mm_measured_min;size_width_mm_measured_max;size_height_mm_nominal_mean;size_height_mm_nominal_SD;size_height_mm_nominal_min;size_height_mm_nominal_max;size_height_mm_measured_mean;size_height_mm_measured_SD;size_height_mm_measured_min;size_height_mm_measured_max;UV_weathered_y_n;UV_intensity;UV_intensity_unit;UV_weathered_duration;weathered_biofouled_y_n;weathered_biofouled_duration;chemically_weathered_y_n;chemically_wheathered_chemical;chemically_weathered_duration;particle_comment
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;256.4516129;2.016129032;1.164012639;U/mg_protein;metaDigitise fig. 3a;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;113.5245902;1.229508197;0.709856888;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;200;0.819672131;0.473237926;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;300;2.459016393;1.419713777;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;111.4754098;0.409836066;0.236618963;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;189.7540984;2.459016393;1.419713777;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;253.6885246;1.229508197;0.709856888;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;120.0819672;0;0;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;161.4754098;0.819672131;0.473237926;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;191.3934426;0.819672131;0.473237926;U/mg_protein;metaDigitise fig. 3b;Guangzhou Zhongcheng plastic Co., Ltd.;PVC;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;98.61751152;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;120.2764977;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;205.9907834;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;86.17511521;0.921658986;0.532120064;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;262.6728111;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;327.6497696;1.382488479;0.798180096;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;79.43548387;0;0;U/mg_protein;3;3;9;98.15668203;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;274.1935484;1.209677419;0.698407584;U/mg_protein;3;3;9;162.6728111;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Superoxide Dismutase Activity;3;3;9;179.8387097;0;0;U/mg_protein;3;3;9;205.0691244;0;0;U/mg_protein;metaDigitise fig. 3c;Guangzhou Zhongcheng plastic Co., Ltd.;LDPE;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;15.22700815;0.279394645;0.161308573;U/mg_protein;3;3;9;14.87776484;0.349243306;0.201635717;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;46.10011641;0.279394645;0.161308573;U/mg_protein;3;3;9;53.50407451;1.11757858;0.645234294;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;5000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;13.6903376;0.139697322;0.080654287;U/mg_protein;3;3;9;1.955762515;0.349243306;0.201635717;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;15.22700815;0.279394645;0.161308573;U/mg_protein;3;3;9;15.71594878;0.139697322;0.080654287;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;46.10011641;0.279394645;0.161308573;U/mg_protein;3;3;9;37.99767171;0.209545984;0.12098143;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;28;0;20000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;13.6903376;0.139697322;0.080654287;U/mg_protein;3;3;9;0.628637951;0.419091967;0.24196286;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;7;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;15.22700815;0.279394645;0.161308573;U/mg_protein;3;3;9;15.08731083;0.139697322;0.080654287;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
10.1016/j.scitotenv.2022.160092;Zhao;2023;Eisenia fetida;adult;sediment;Agricultural soil;7.19;25;24.5;25.5;28;14;0;50000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;NA;no;no;NA;yes;NA;NA;moistened oats;soil: Fresh soil irrigated by biogas slurry was obtained at a depth of 0–20 cm from a horticulture cultivation base in Haikou, Hainan Province in China (19.842985°N, 110.668532°E).;Catalase Activity;3;3;9;46.10011641;0.279394645;0.161308573;U/mg_protein;3;3;9;33.17811409;0.349243306;0.201635717;U/mg_protein;metaDigitise fig. 3d;Guangzhou Zhongcheng plastic Co., Ltd.;PLA;pellet;0.9;NA;0.8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;yes;14;no;NA;NA;"Only ""These three MPs pellets (size: 0.8–1.0 mm)"" was reported"
