DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_added;nominal_chem_dose;nominal_chem_dose_units;chem_contamination_screened_y_n;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;neonic
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Superoxide Dismutase Activity;3;NA;NA;2.438502674;0.139037433;0.080273299;U/mg_protein;3;NA;NA;3.016042781;0.117647059;0.067923561;U/mg_protein;metaDigitise fig. 2a;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Superoxide Dismutase Activity;3;NA;NA;2.449197861;0.064171123;0.037049215;U/mg_protein;3;NA;NA;3.35828877;0.106951872;0.061748692;U/mg_protein;metaDigitise fig. 2a;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Superoxide Dismutase Activity;3;NA;NA;2.449197861;0.064171123;0.037049215;U/mg_protein;3;NA;NA;2.834224599;0.096256684;0.055573823;U/mg_protein;metaDigitise fig. 2a;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Superoxide Dismutase Activity;3;NA;NA;2.449197861;0.064171123;0.037049215;U/mg_protein;3;NA;NA;2.930481283;0.096256684;0.055573823;U/mg_protein;metaDigitise fig. 2a;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.80794702;0.092715232;0.053529164;U/mg_protein;3;NA;NA;4.304635762;0.410596026;0.237057726;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.80794702;0.092715232;0.053529164;U/mg_protein;3;NA;NA;3.801324503;0.092715232;0.053529164;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.80794702;0.092715232;0.053529164;U/mg_protein;3;NA;NA;3.483443709;0.145695364;0.084117258;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.847682119;0.582781457;0.336469031;U/mg_protein;3;NA;NA;4.251655629;0.225165563;0.129999398;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.847682119;0.582781457;0.336469031;U/mg_protein;3;NA;NA;2.437086093;0.317880795;0.183528562;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.847682119;0.582781457;0.336469031;U/mg_protein;3;NA;NA;2.119205298;0.132450331;0.076470234;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.622516556;0.450331126;0.259998797;U/mg_protein;3;NA;NA;2.940397351;0.450331126;0.259998797;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.622516556;0.450331126;0.259998797;U/mg_protein;3;NA;NA;2.38410596;0.092715232;0.053529164;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;4.622516556;0.450331126;0.259998797;U/mg_protein;3;NA;NA;2.264900662;0.079470199;0.045882141;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;5.165562914;0.079470199;0.045882141;U/mg_protein;3;NA;NA;2.582781457;0.079470199;0.045882141;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;5.165562914;0.079470199;0.045882141;U/mg_protein;3;NA;NA;3.40397351;0.079470199;0.045882141;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Catalase Activity;3;NA;NA;5.165562914;0.079470199;0.045882141;U/mg_protein;3;NA;NA;3.40397351;0.119205298;0.068823211;U/mg_protein;metaDigitise fig. 2b;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66.52173913;1.565217391;0.903678682;nmol/min/mg_protein;3;NA;NA;70.69565217;2.086956522;1.20490491;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66.52173913;1.565217391;0.903678682;nmol/min/mg_protein;3;NA;NA;73.30434783;1.565217391;0.903678682;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66.52173913;1.565217391;0.903678682;nmol/min/mg_protein;3;NA;NA;62.34782609;2.086956522;1.20490491;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;67.56521739;1.304347826;0.753065569;nmol/min/mg_protein;3;NA;NA;94.95652174;3.913043478;2.259196706;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;67.56521739;1.304347826;0.753065569;nmol/min/mg_protein;3;NA;NA;74.34782609;1.304347826;0.753065569;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;67.56521739;1.304347826;0.753065569;nmol/min/mg_protein;3;NA;NA;78;2.086956522;1.20490491;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;71.2173913;2.086956522;1.20490491;nmol/min/mg_protein;3;NA;NA;97.30434783;1.565217391;0.903678682;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;71.2173913;2.086956522;1.20490491;nmol/min/mg_protein;3;NA;NA;92.08695652;7.565217391;4.367780297;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;71.2173913;2.086956522;1.20490491;nmol/min/mg_protein;3;NA;NA;65.47826087;2.086956522;1.20490491;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66;2.869565217;1.656744251;nmol/min/mg_protein;3;NA;NA;86.34782609;2.608695652;1.506131137;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66;2.869565217;1.656744251;nmol/min/mg_protein;3;NA;NA;73.30434783;2.347826087;1.355518023;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Glutathione S-Transferase Activity;3;NA;NA;66;2.869565217;1.656744251;nmol/min/mg_protein;3;NA;NA;63.91304348;1.304347826;0.753065569;nmol/min/mg_protein;metaDigitise fig. 2c;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.606837607;0.051282051;0.029607706;nmol/mg_protein;3;NA;NA;2.461538462;0.025641026;0.014803853;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.606837607;0.051282051;0.029607706;nmol/mg_protein;3;NA;NA;2.683760684;0.068376068;0.039476941;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;7;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.606837607;0.051282051;0.029607706;nmol/mg_protein;3;NA;NA;3.239316239;0.111111111;0.06415003;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.247863248;0.017094017;0.009869235;nmol/mg_protein;3;NA;NA;2.401709402;0.051282051;0.029607706;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.247863248;0.017094017;0.009869235;nmol/mg_protein;3;NA;NA;1.94017094;0.051282051;0.029607706;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;14;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;2.247863248;0.017094017;0.009869235;nmol/mg_protein;3;NA;NA;2.393162393;0.017094017;0.009869235;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.888888889;0.068376068;0.039476941;nmol/mg_protein;3;NA;NA;2.213675214;0.042735043;0.024673088;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.888888889;0.068376068;0.039476941;nmol/mg_protein;3;NA;NA;2.41025641;0.025641026;0.014803853;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;21;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.888888889;0.068376068;0.039476941;nmol/mg_protein;3;NA;NA;2.316239316;0.042735043;0.024673088;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.786324786;0.025641026;0.014803853;nmol/mg_protein;3;NA;NA;2.213675214;0.025641026;0.014803853;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;0.5;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.786324786;0.025641026;0.014803853;nmol/mg_protein;3;NA;NA;1.837606838;0;0;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2015.09.004;Wang;2016;Eisenia fetida;adult;sediment;OECD soil;NA;20;19;21;28;28;0;1;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 70% sand (grade 70, particle size 0.1–0.3 mm), 20% kaolin clay (Fisher Scientific), and 10% sphagnum peat moss (Premier);Malondialdehyde Concentration;3;NA;NA;1.786324786;0.025641026;0.014803853;nmol/mg_protein;3;NA;NA;1.786324786;0.051282051;0.029607706;nmol/mg_protein;metaDigitise fig. 3;Dr Ehrenstorfer;Imidacloprid
10.1016/j.chemosphere.2018.12.001;Wang;2019;Eisenia fetida;adult;sediment;OECD soil;NA;NA;NA;NA;28;2;0;0.01;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;"Soil: 10% ground sphagnum peat (<0.5 mm), 20% kaolinite clay (>45% kaolinite) and 70% fine sand; it is assumed that this soil was used, as it is only described in the acute toxicity test";Carboxylesterase activity;3;1;3;0.740468227;0.002006689;0.001158562;U/mg_protein;3;1;3;0.595986622;0.052173913;0.030122623;U/mg_protein;metaDigitise fig. 4a;Nanjing Red-Sun Chemical Co., Ltd.;Imidacloprid
10.1016/j.chemosphere.2018.12.001;Wang;2019;Eisenia fetida;adult;sediment;OECD soil;NA;NA;NA;NA;28;2;0;0.06;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;"Soil: 10% ground sphagnum peat (<0.5 mm), 20% kaolinite clay (>45% kaolinite) and 70% fine sand; it is assumed that this soil was used, as it is only described in the acute toxicity test";Carboxylesterase activity;3;1;3;0.740468227;0.002006689;0.001158562;U/mg_protein;3;1;3;0.587959866;0.048160535;0.027805498;U/mg_protein;metaDigitise fig. 4a;Nanjing Red-Sun Chemical Co., Ltd.;Imidacloprid
10.1016/j.chemosphere.2018.12.001;Wang;2019;Eisenia fetida;adult;sediment;OECD soil;NA;NA;NA;NA;28;2;0;0.23;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;"Soil: 10% ground sphagnum peat (<0.5 mm), 20% kaolinite clay (>45% kaolinite) and 70% fine sand; it is assumed that this soil was used, as it is only described in the acute toxicity test";Carboxylesterase activity;3;1;3;0.740468227;0.002006689;0.001158562;U/mg_protein;3;1;3;0.357190635;0.008026756;0.00463425;U/mg_protein;metaDigitise fig. 4a;Nanjing Red-Sun Chemical Co., Ltd.;Imidacloprid
